,atel_num,Sentence,label
514,11165,"The discovery and reference images are available at:   MASTER OT J004444.23+414244.1 discovery - OT in M31 direction, ampl>2.7m MASTER-IAC auto-detection system discovered OT source at (RA, Dec) = 00h 44m 44.23s +41d 42m 44.1s on 2018-01-10 19:48:11.705 UT.",1.0
515,11166,We report on the NIR brightening of the low redshift QSO HB89 0109+224 (z=0.261).,1.0
516,11167,Following the report of increased Gamma-Ray activity detected by AGILE of the high redshift QSO (z=1.037) CTA102 cross identified with the radio source 4C+11.69 and the Gamma-ray source 2FGLJ2232.4+1143 by Lucarelli et al.(ATEL #11045).,1.0
517,11517,"Swift J0243.6+6124 is a Be/X-ray transient that was discovered in October 2017 when it started a giant, type-II outburst (Atel #10809, Atel #10822).",1.0
518,11517,"Swift monitoring observations of Swift J0243.6+6124 are scheduled every other day, but the system is becoming Sun constrained by the end of April (until early June).",1.0
519,11517,We thank the Swift team for scheduling our monitoring observations of Swift J0243.6+6124.,1.0
520,11517,Scaled Map Transient Analysis for Swift J0243.6+6124:,1.0
521,11519,"The observations were performed on the ESO New Technology Telescope at La Silla on 2018 April 8 UT, using EFOSC2 and grism 13 (3985-9315A, 18A resolution).",0.0
522,11520,"IGR J17379-3747 is a neutron star low-mass X-ray binary, identified as an accreting millisecond X-ray pulsar by the detection of 468 Hz pulsations by NICER (Atel #11507).",1.0
523,11520,"Here, we report the X-ray re-brightening of IGR J17379-3747 in the latest XRT monitoring observation taken on 8 April 2018 00:59 UT.",1.0
524,11522,"Variables MASTER OT J083140.20-040704.4 discovery - PSN in 13.4W,0.2""N of PGC1062642 MASTER-SAAO auto-detection system ( <A HREF="" "">Lipunov et al., ""MASTER Global Robotic Net"", Advances in Astronomy, 2010, 30L</A> ) discovered OT source at (RA, Dec) = 08h 31m 40.20s -04d 07m 04.4s on 2018-04-2018-04-09 18:48:50.644UT.",1.0
525,11523,"Following the discovery of a new outburst from the accreting millisecond X-ray pulsar SWIFT J1756.9-2508 (ATel #11497, #11502, #11505), a dedicated target of opportunity observation with INTEGRAL was carried out from 2018 April 1 at 08:30 to 23:15 (UTC; total exposure time 85 ks).",1.0
526,11523,We are grateful to the INTEGRAL planning team for the rapid scheduling of the observation of SWIFT J1756.9-2508.,1.0
527,11524,"All observations were performed on the ESO New Technology Telescope at La Silla on 2018 April 9 UT, using EFOSC2 and Grism 13 (3985-9315A, 18A resolution).",0.0
528,11533,"Black Hole, Transient MAXI J1820+070 (ASASSN-18ey) is a black hole candidate X-ray binary (e.g.",1.0
529,11533,MAXI J1820+070 is clearly detected (S/N > 200) in all four mid-IR filters.,1.0
530,11533,The Arcminute Microkelvin Imager Large Array (AMI-LA) observed MAXI J1820+070 (ATel #11420) on 2018 April 8 (06:43-10:46 UTC) at 15.5 GHz.,1.0
531,11533,We observed MAXI J1820+070 on 2018 April 7 (22:21-22:34 UTC) with the Meade LX850 16-inch (41-cm) telescope with an SBIG STT-8300 camera.,1.0
532,11533,"The SED is similar to those of GX 339-4 (Gandhi et al.2011, ApJ, 740, L13</a>) and MAXI J1836-194 (Russell et al.2014, MNRAS, 439, 1390) in which the IR was shown to be produced by synchrotron emission from the jet.",1.0
533,11533,MAXI J1820+070 light curves and SEDs:,1.0
534,11534,"Transient, Variables MASTER OT J185835.32-354042.2 discovery - new OT, preliminary dwarf nova outburst, ampl>5.3m MASTER-SAAO auto-detection system ( Lipunov et al., ""MASTER Global Robotic Net"", Advances in Astronomy, 2010, 30L ) discovered OT source at (RA, Dec) = 18h 58m 35.32s -35d 40m 42.2s on 2018-04-12.08618 UT.",1.0
535,11535,"Transient, Variables MASTER OT J182525.98+081046.9 discovery - dwarf nova outburst, ampl>4.7m MASTER-OAFA auto-detection system ( <A HREF="" "">Lipunov et al., ""MASTER Global Robotic Net"", Advances in Astronomy, 2010, 30L</A> ) discovered OT source at (RA, Dec) = 18h 25m 25.98s +08d 10m 46.9s on 2018-04-13.24564 UT.",1.0
536,11537,"Transient, Variables MASTER OT J090900.56+044904.1 discovery - new OT, preliminary dwarf nova outburst, ampl>5.5m MASTER-OAFA auto-detection system ( <A HREF="" "">Lipunov et al., ""MASTER Global Robotic Net"", Advances in Astronomy, 2010, 30L</A> ) discovered OT source at (RA, Dec) = 09h 09m 00.56s +04d 49m 04.1s on 2018-04-16.11132 UT.",1.0
537,11538,"Since 2015 August, the nearby TeV-detected HBL source 1ES 1959+650 (z=0.048) is showing a phase of considerably enhanced X-ray flaring activity compared to the previous years (Kapanadze et al.""A recent strong X-ray flaring activity of 1ES 1959+650 with possibly less efficient stochastic acceleration"", MNRAS, 461, L26; Kapanadze et al.2017, ""The second strong X-ray flare in 1ES 1959+650"", MNRAS, 473, 2542; ATel #9949, # 9694, #9205, # 9121, #8468, # 8342, # 8289, #8014, #10439, #10622).",1.0
538,11538,The last Swift-XRT observation of 1ES 1959+650 was performed on 2017 April 15 which revealed the source in a strong flaring state: the 0.3-10 count rate showed an increase by 8% between two different segments of ObsID 00094153001 (separated by 0.8 day from each other).,1.0
539,11538,"Currently, 1ES 1959+650 is the second brightest blazar in the 0.3-10 KeV energy range (after Mrk 421; see  ).",1.0
540,11538,"In the framework of one-zone SSC models, a flaring activity of 1ES 1959+650 is also expected in the UV-radio and gamma-ray parts of the spectrum, and intensive multiwavelength observations of 1ES 1959+650 are strongly encouraged to study instable processes and emission mechanisms in this source.",1.0
541,11539,"We have monitored the black hole X-ray binary MAXI J1820+070 (ASASSN-18ey) (ATel #11399) with the RATAN-600 radio telescope at 4.7, 8.2 and 11.2 GHz during period MJD 58195-58225 (ATel #11439).",3.0
542,11539,"The very slow decay of the flaring radio flux is not typical for microquasars such as GRS1915+105 or Cyg X-3, rather it reminds a persistent light curve of Cyg X-1 (ATel #10459) although MAXI J1820+070 stays yet in a flare in X-rays and optical bands.",1.0
543,11539,The light curves at 4.7 GHz (RATAN) and at 15-50 keV (Swift/BAT) from MAXI J1820+070:,1.0
544,11540,"We report detection of MAXI J1820+070 (e.g.ATel #11399, #11418, #11420) at 339 MHz with the Very Large Array Low-band Ionosphere and Transient Experiment (<A href="" "">VLITE</A>, <A href="" ""> Clarke et al.2016</A>).",1.0
545,11542,"The Large Area Telescope (LAT), one of two instruments on the Fermi Gamma-ray Space Telescope, has observed an intense and hard gamma-ray flare from a source positionally consistent with the flat spectrum radio quasar 3C 279, also known as 3FGL J1256.1-0547 (Acero et al.2015, ApJS, 218, 23), with radio coordinates R.A.: 12h56m11.1665s, Dec: -05d47m21.523s (J2000.0; Johnston et al.1995, AJ, 110, 880).",1.0
546,11544,"We report optical spectroscopic observations of the ASAS-SN transients ASASSN-18hu/AT2018atn and ASASN-18hz/AT2018aur (ATel #11541), obtained on UT 2018 Apr 15 with FAST (range 3600-7400 Angstroms) mounted on the F. L. Whipple Observatory 1.5-m telescope.",0.0
547,11545,"The preliminary analysis of MAGIC data (1h) taken during the night between 2018/04/17 and 2018/04/18 (MJD 58225-58226) yields a detection with a statistical significance of more than 9 standard deviations, and indicates an integral flux of (1.2 +/- 0.2)e-10 cm^-2 s-1 above 100 GeV.",0.0
548,11547,"In ATels #11331 and # 11335, we reported the NIR detection of the radio source GB60713+5738 and the suggestion of it being in flaring state and in association with the gamma-ray source Fermi J0713+5739.",1.0
549,11548,"The MAGIC collaboration reports the first detection of very-high-energy (VHE; E>100 GeV) gamma-ray emission from PGC 2402248, also known as 2WHSP J073326.7+515354 (Chang et al.2016, A&A, 598, A17) with coordinates R.A.: 07:33:26.7 h, Dec: +51:53:54.99 deg.",1.0
550,11548,PGC 2402248 was observed with the MAGIC telescopes from 2018/01/23 to 2018/04/18 (MJD 58141-58226) for about 23 h. The preliminary analysis of these data resulted in the detection of PGC 2402248 with a statistical significance of more than 6 standard deviations.,0.0
551,11548,The source was also observed with the XRT instrument on-board the Neil Gehrels Swift Observatory from 2018/01/26 to 2018/04/08 (MJD 58144-58216) with 7 visits almost contemporaneous to the MAGIC observations.,0.0
552,11554,"All observations were performed on the ESO New Technology Telescope at La Silla on 2018 April 19 UT, using EFOSC2 and Grism 13 (3985-9315A, 18A resolution).",0.0
553,11556,"All observations were performed on the ESO New Technology Telescope at La Silla on 2018 April 20 UT, using EFOSC2 and Grism 13 (3985-9315A, 18A resolution).",0.0
554,11558,"The velocity of the ejecta, as measured from SiII 635.5 nm, is 11700 km/s, assuming a redshift of 0.052717 for the host galaxy SDSS J130026.83+183711.1 (Almeida et al.2011, ApJ 735, via NED).",1.0
555,11558,The redshift of the host galaxy SDSS J094110.41+240122.2 is from SDSS-DR12.,1.0
556,11559,"As part of ARAS spectroscopic monitoring (link to database below), a mid-resolution spectrum of AG Dra (resolving power 13000, range 4000-7950 Ang) has been obtained with the 31cm telescope on Mill Ridge Observatory, Canada on February 26, 2018 (JD 2458175.883).",0.0
557,11559,"A mid-resolution Echelle spectrum of AG Dra (resolving power 11000, range 4200-7400 Ang) has been obtained on April 20, 2018 (JD 2458229.363) with the 35cm telescope with eShel spectrograph in Rouen, France.",0.0
558,11560,"All observations were performed on the ESO New Technology Telescope at La Silla on 2018 April 21 UT, using EFOSC2 and Grism 13 (3985-9315A, 18A resolution).",0.0
559,11560,"If associated with GALEXASC J140251.77-042509.3, then M ~ -18.2.",1.0
560,11564,"All observations were performed on the ESO New Technology Telescope at La Silla on 2018 April 22 UT, using EFOSC2 and Grism 13 (3985-9315A, 18A resolution).",0.0
561,11566,"Following the reports of a new outburst of the accreting millisecond X-ray pulsar Swift J1756.9-2508 (ATel #11497, #11502, #11505, #11523), we performed ToO observations of this source with Astrosat for 21.4 ks on April 10, 2018 between 14:27:48 UTC and 15:41:39 UTC.",1.0
562,11568,"Recent MAXI/GSC observations revealed unexpectedly rapid decay of the X-ray flux of the black hole candidate MAXI J1535-571 discovered on 2017 September 2, MJD 57998 (ATel #10699, #10700).",1.0
563,11568,"On MJD 58120-58130, the X-ray flux increased by a factor of about two with the spectrum unchanged, but afterward the flux continued to decrease almost exponentially (Nakahira et al.PASJ, submitted, arXiv:1804.00800).",0.0
564,11568,"Recent MAXI/GSC data show that the flux decreased rapidly after MJD 58190-58200, and that the 2-10 keV flux has been below the detection limit of GSC for 4days (about 8 mCrab) since April 16, MJD 58224, when the flux was lower than the extrapolation of the exponential decay by one order of magnitude.",0.0
565,11569,"The Swift/BAT transient monitor confirms the current outburst from the Be/X-ray binary pulsar, H 1417-624 ( = 2S 1417-624) (Nakajima et al., ATel #11479).",0.0
566,11569,Swift/BAT Transient Monitor observations of H 1417-624:,1.0
567,11574,"We report optical monitoring of the black hole candidate X-ray binary MAXI J1820+070 (e.g.ATEL #11399, #11418, #11420) using the University of Florida Rosemary Hill Observatory 14-inch telescope.",1.0
568,11574,"If this is the case, the relatively fast fading and instability in the optical flux may indicate that the jet in MAXI J1820+070 is weakening and/or becoming unstable, while the X-ray flux continues to slowly and smoothly fade on long timescales.",1.0
569,11574,"Swift/BAT data on MAXI J1820+070 were taken from the Swift/BAT transient monitor (Krimm et al., 2013).",1.0
570,11574,RHO + Swift Optical/X-ray Lightcurve of MAXI J1820+070:,1.0
571,11576,The X-ray transient MAXI J1820+070 has been in outburst since its discovery on March 11 2018 (ATel #11399).,1.0
572,11576,"For example, during the 2000 outburst of the black hole transient XTE J1118+480 the low-frequency QPO increased in frequency from 0.07 Hz to 0.15 Hz, without the source ever leaving the hard state (Wood et al.2000, ApJ, 544, L45).",1.0
573,11576,We also obtained a distance measurement for MAXI J1820+070 from the GAIA data archive (Brown et al.2018; <A> </A>).,1.0
574,11576,The presence of the dips could indicate that MAXI J1820+070 is viewed at a relatively high inclination (>70 degrees).,1.0
575,11577,"Analysis of the pre-discovery light curve, based on image subtraction with archival reference image stacks from 2004-2008, indicates 2 additional, progressively brightening outbursts, peaking at [4.5] = 16.3 +- 0.1 mag and 15.8 +- 0.1 mag at 783 and 551 days before the discovery outburst, respectively.",0.0
576,11578,"The X-ray transient MAXI J1820+070, discovered through its ongoing outburst beginning on 11th March (ATEL #11399), is likely a black hole binary in the hard state (e.g.ATEL #11418, #11423, #11420, #11426).",1.0
577,11584,"The Five hundred-meter Aperture Spherical radio Telescope (FAST), operated by the National Astronomical Observatories, Chinese Academy of Sciences, has discovered a radio millisecond pulsar (MSP) coincident with the unassociated gamma-ray source 3FGL J0318.1+0252 (Acero et al.2015 ApJS, 218, 23), also known as FL8Y J0318.2+0254 in the recently released Fermi Large Area Telescope (LAT) 8-year Point Source List (FL8Y).",1.0
578,11584,The newly detected pulsar is named PSR J0318+0253 based on the refined position from gamma-ray analysis.,1.0
579,11584,"J0318+0253 has a precise position of RA(J2000)=03:18:15.54, Dec(J2000)=+02:53:01.5, a period of 5.19 milliseconds, a dispersion measure of 26 pc cm^-3 that corresponds to a distance of about 1.3 kpc based on Yao et al.(2016), and no detectable acceleration.",1.0
580,11584,"Previous radio observations of 3FGL J0318.1+0252, including three different epochs with Arecibo with a typical individual integration times of 15 minutes in June 2013, did not detect the MSP.",1.0
581,11584,"On 27 Feb. 2018, in a one-hour tracking observation with the FAST ultra-wide band receiver, the radio pulses toward 3FGL J0318.1+0252 were detected with 512 MHz bandwidth centered around 560 MHz.",1.0
582,11586,"We report confirmation of <a href="" "" target=""_blank"">Gaia_Science_Alerts</a>, brightness increase of the QSO [VV2006] J233633.0-411547, <a href="" "" target=""_blank"">Gaia18ayp</a> .",1.0
583,11591,"We report on the optical photometric observation of MAXI J1820+070 with the 2.4m telescope at Lijiang Gaomeigu Station of Yunnan observatories with our Fast Optical Camera (FOC) on April 22, 2018, following the detection of low frequency QPO in the optical band (ATEL #11510).",1.0
584,11591,"Photometry observations of MAXI J1820+070 in white light were performed with FOC on April 22 from UT 20:20 for nearly two hours to investigate short-term variability on sub-second time scales, including the low frequency QPO detected in the optical (ATEL #11510).",1.0
585,11591,The variation of the optical flux in the optical counterpart of MAXI J1820+070 was calibrated via four brightest nearby reference stars which were simultaneously detected in the field-of-view.,1.0
586,11592,The Nordic Optical Telescope (NOT) Unbiased Transient Survey (NUTS; ATel #8992) reports the spectroscopic classification of Gaia18bca in host galaxy SDSS J152638.35+285158.7.,0.0
587,11593,"We report a new X-ray outburst from the low-mass X-ray binary SAX J1810.8-2609 (aka V4722 Sgr; Ubertini et al.1998, IAUC 6838) observed with MAXI/GSC.",1.0
588,11593,"Finally, we note that weak (~0.01 c/s/cm2 at 4-10 keV) enhancement from the region was also recognized on 2015 January 20-24 (MJD 57042-57046).",1.0
589,11593,MAXI data for SAX J1810.8-2609:,1.0
590,11596,I have observed the transient source MAXI J1820+070 in the optical since 2018 March 24.,1.0
591,11596,RIT measurements of MAXI J1820+070 on UT 2018 May 02:,1.0
592,11598,"Liller 1 harbors the well-known transient neutron star low-mass X-ray binary MXB 1730-335, also known as the Rapid Burster.",1.0
593,11598,"Following Chandra's naming convention, we refer to the new transient as CXOU J173324.6-332321.",1.0
594,11598,"Finally, our results suggest that past low-level activity in Liller 1 (detected with all-sky monitors, or even the Swift/XRT) that was attributed to the Rapid Burster may have come from CXOU J173324.6-332321.",1.0
595,11599,"Variables MASTER OT J005402.48+471051.7 discovery - PSN in 5.7""W,8.7""S of PGC003178 MASTER-Kislovodsk auto-detection system discovered OT source at (RA, Dec) = 00h 54m 02.48s +47d 10m 51.7s on 2018-05-03.00226 UT.",1.0
596,11601,"We utilised the low resolution mode (R=2600, blue arm 3900-5700&#8491; - R=2200, red arm 5800-9400&#8491;) of FRODOSpec, with an integration time of 5&times;60s for both arms.",0.0
597,11602,"Supernovae, Transient, Variables MASTER OT J033354.90+680653.8 discovery - PSN in irregular PGC13188 MASTER-Kislovodsk auto-detection system discovered OT source at (RA, Dec) = 03h 33m 54.90s +68d 06m 53.8s on 2018-04-21.89509 UT.",1.0
598,11603,"We report the results of spectral and timing analyses of NuSTAR (3-79 keV) and Swift (0.3-10 keV) observations of the accretion-powered millisecond pulsar Swift J1756.9-2508, performed during its recent April 2018 outburst (ATel #11497, #11502, #11505, #11523, #11566 and #11581).",1.0
599,11604,"Transient, Variables MASTER OT J031957.28+771122.8 discovery - new OT, preliminary dwarf nova outburst, ampl>6m MASTER-Kislovodsk auto-detection system discovered OT source at (RA, Dec) = 03h 19m 57.28s +77d 11m 22.8s on 2018-04-29.83595 UT during Fermi trigger inspection (but this OT is not connected with GRB).",1.0
600,11605,The spectra cover the range of 4400-9000 &#8491; with a resolving power of ~30 000.,0.0
601,11606,"Follow-up observations started less than 7 hours after the event, on 2018-03-09 at 09:34:51 UTC, pointing at the reported position centered at RA = 21:24:43.8, Dec = -33:58:44.5 (J2000), close to PSR J2124-3358.",1.0
602,11606,"Additionally, we reprocessed about 4 hours of archival data of the field that were obtained during regular observations as part of the Jodrell Bank pulsar timing programme of PSR J2124-3358.",1.0
603,11607,"Observations were taken in the Low Resolution (LR) mode of HRS, covering a spectral range of 3800-8900 &#8491; at a resolution of R = 14,000.",0.0
604,11609,"We report on the detection of MAXI J1820+070 (e.g.ATel #11399, #11418, #11420) with the Low-Frequency Array (LOFAR).",1.0
605,11609,Observations in the high band (115-189 MHz) were carried out from 2018 April 27 02:32:33.0-04:32:33.0 UTC (MJD 58235.106-58235.189).,0.0
606,11609,"MAXI J1820+070 was also observed by the Arcminute Microkelvin Imager Large Array (AMI-LA), simultaneously with LOFAR, between 2018 April 27 02:07:27.3-05:05:12.5 UTC (MJD 58235.089-58235.212).",1.0
607,11609,"MAXI J1820+070 is clearly detected as an unresolved source in the image at RA 18:20:22, Dec. +07:11:11 (the synthesised beam major and minor axes are 60"" and 30"", respectively, with a beam position angle of 10.2 deg), with a flux density of 50 +/- 2 mJy determined using the CASA task IMFIT.",1.0
608,11611,"MAXI J1535-571 (ATels #10699, #10700, #10702, #10704, #10708, #10711, #10716) has been in a soft X-ray spectral state since late November (ATel #11020).",1.0
609,11611,"1934-638 and 1520-58 were used for primary flux and phase calibration, respectively.",0.0
610,11611,We will continue to monitor MAXI J1535-571 at radio frequencies.,1.0
611,11612,"All observations were performed on the ESO New Technology Telescope at La Silla on 2012 May 04, using EFOSC2 and Grism 13 (3985-9315A, 18A resolution).",0.0
612,11613,"All observations were performed on the ESO New Technology Telescope at La Silla on 2018 May 5, using EFOSC2 and Grism 13 (3985-9315A, 18A resolution).",0.0
613,11613,Date | Source | Disc Mag | z | Type | Phase | Notes ASASSN-18ji | SN2018beh | 09 31 23.0 | +17 48 29.9 | 20180504 | ASAS-SN | 17.4 | 0.06 | Ib/c | young | (1) ATLAS18nnp | SN2018bae | 14 52 49.5 | +18 04 48.7 | 20180419 | ATLAS | 19.2 | 0.07 | Ia | +8 to +10 | (2) DLT18v | AT2018beg | 13 51 20.1 | -48 01 28.9 | 20180503 | DLT40 | 17.9 | 0.0 | stellar | - | (3) Gaia18bcu | AT2018bel | 19 03 12.9 | -07 37 05.6 | 20180502 | Gaia | 17.7 | 0.0 | stellar | - | (3) MASTERJ150803.15-270155.0 | - | 15 08 03.2 | -27 01 54.9 | 20180318 | MASTER | 17.1 | 0.179 | AGN | - | (4) Gaia18bby | SN2018bdm | 18 28 02.0 | +16 07 40.6 | 20180427 | Gaia | 18.8 | 0.034 | Ia-pec | > +20 | (5) Gaia18bbs | AT2018bdi | 20 23 26.5 | +06 40 00.8 | 20180426 | Gaia | 17.3 | - | ?,2.0
614,11616,"All observations were performed on the ESO New Technology Telescope at La Silla on 2018 May 6, using EFOSC2 and Grism 13 (3985-9315A, 18A resolution).",0.0
615,11620,"Transient, Variables MASTER OT J170147.31+054540.1 detection - outburst with ampl>3.1m MASTER-OAFA auto-detection system ( Lipunov et al., ""MASTER Global Robotic Net"",Advances in Astronomy, 2010, 30L ) discovered OT source at (RA, Dec) = 17h 01m 47.31s +05d 45m 40.1s on 2018-05-06.23063 UT.",1.0
616,11620,"The discovery and reference images are available at:   MASTER OT J013413.80+645940.0 detection - variable star, amplitude of variability is~5m .",1.0
617,11620,"MASTER-Amur detection images are:   MASTER OT J072007.30+451611.6 - short optical burst/flare detection MASTER-IAC auto-detection system discovered OT source at (RA, Dec) = 07h 20m 07.30s +45d 16m 11.6s on 2018-04-26.93115 UT.",1.0
618,11621,"Recently, the MAGIC collaboration announced the detection of very-high-energy gamma-ray emission (VHE, E>100 GeV) from the extreme blazar PGC 2402248 (also known as 2WHSP J073326.7+515354; ATel #11548), which redshift was unknown.",1.0
619,11621,"We obtained a high-SNR spectrum with the 10.4m GTC telescope within the DDT proposal GTC2018-099, to investigate weak spectral features from a low-SNR spectrum obtained previously from the 2.5m INT telescope.",0.0
